ID,TimeStamp,Temperature,RelativeHumidity,Light,OxygenLevels,HumidityRatio,GTOccupancy
7009,09-02-15 14:38,21.7,35.26,474,1428.666667,0.005671599,1
4461,07-02-15 20:10,20,25.1,0,447,0.003624459,0
3061,06-02-15 20:51,20.2,19.1,0,449,0.002788679,0
3481,07-02-15 3:51,19.79,19.29,0,438.5,0.002745599,0
5467,08-02-15 12:56,20.29,29.315,279.75,429,0.004314505,0
639,05-02-15 4:28,20.89,24.2,0,445.5,0.003692263,0
2625,06-02-15 13:34,21.5,19.4175,500.25,655.25,0.003072557,1
5266,08-02-15 9:36,19.39,30.7,146,428.75,0.004272761,0
2451,06-02-15 10:40,21.5,21.1,539.5,843,0.00334022,1
6430,09-02-15 4:59,19.39,26.79,0,468,0.003725317,0
1664,05-02-15 21:34,20.79,20.1,0,461,0.003044744,0
3850,07-02-15 10:00,21,18.7,257,456.5,0.002868696,0
2134,06-02-15 5:23,20.39,18.7,0,431,0.002762411,0
1484,05-02-15 18:34,21.5,23.23,0,705.6666667,0.003679402,0
7346,09-02-15 20:16,20.5,34.9,0,928,0.005210986,0
2486,06-02-15 11:16,21.79,20.6225,462.75,833.5,0.003322961,1
3697,07-02-15 7:27,19.7,19.39,0,451,0.002744454,0
217,04-02-15 21:27,21.5,25.89,0,496,0.0041035,0
4229,07-02-15 16:19,21.03333333,19.6,24,440.3333333,0.003013627,0
4975,08-02-15 4:45,19.39,31.29,0,431,0.004355451,0
4604,07-02-15 22:34,19.79,28.1,0,431.5,0.00400763,0
7726,10-02-15 2:36,20.29,32.9,0,455,0.004846247,0
6879,09-02-15 12:29,21.5,34.4,468,1395,0.005464162,1
4834,08-02-15 2:23,19.39,30.73,0,446.3333333,0.004276965,0
2338,06-02-15 8:48,20.865,19.7675,433,636.5,0.003008055,1
2996,06-02-15 19:46,20.5,19.34,0,489.5,0.002876947,0
1239,05-02-15 14:29,22.2,27.4175,438,885.75,0.004538547,1
6654,09-02-15 8:44,19.5,27,0,471,0.003780633,0
7352,09-02-15 20:22,20.5,34.79,0,912.5,0.005194424,0
4347,07-02-15 18:16,20.29,22.29,0,439,0.00327514,0
2542,06-02-15 12:11,21.7,20.39,512.75,804,0.003267184,1
7684,10-02-15 1:53,20.29,32.9,0,462,0.004846247,0
1811,06-02-15 0:01,20.2,21.2,0,439,0.003096814,0
4723,08-02-15 0:33,19.6,29.7,0,439.5,0.004187347,0
834,05-02-15 7:44,20.7225,22.525,419,470.5,0.003399859,1
3754,07-02-15 8:23,19.6,19.5,11.5,459.75,0.002742927,0
8082,10-02-15 8:31,20.29,33.2,0,454.6666667,0.004890785,0
1242,05-02-15 14:31,22.2,26.8975,438,919.75,0.004451853,1
2180,06-02-15 6:10,20.245,18.745,0,430.5,0.002744279,0
4497,07-02-15 20:47,19.89,26.1,0,438.5,0.003743971,0
5635,08-02-15 15:45,19.89,26.39,37,418.75,0.003785823,0
1275,05-02-15 15:04,22.5,28.03333333,517,1099.333333,0.00472738,1
6671,09-02-15 9:01,19.7675,28.175,392.5,546,0.004012754,1
5455,08-02-15 12:45,19.89,29.84,290.5,426,0.004284158,0
7994,10-02-15 7:04,20.29,33.09,0,450,0.004874453,0
1132,05-02-15 12:42,22.65,26.55,523.75,1064.75,0.004516692,0
2756,06-02-15 15:46,22.1,20.96333333,479,866.6666667,0.00344305,1
5181,08-02-15 8:10,19.23,31.1,0,433.3333333,0.004285606,0
4030,07-02-15 13:00,23.1,17.06,268,445.25,0.002975132,0
2691,06-02-15 14:41,22.2,20.65,539,802.25,0.003412146,1
1850,06-02-15 0:40,20.2,20.96333333,0,445.6666667,0.003062073,0
448,05-02-15 1:18,21.2,25.2,0,447,0.003920204,0
1820,06-02-15 0:10,20.2,21.29,0,445,0.003110027,0
6843,09-02-15 11:53,21.39,33.3725,474.5,1454,0.00526367,1
6241,09-02-15 1:51,19.34,27.2,0,467,0.00377085,0
5746,08-02-15 17:36,19.39,27.2,14,419.5,0.003782676,0
1191,05-02-15 13:40,22.29,26.175,545.3333333,881,0.004355404,0
959,05-02-15 9:49,22.075,26.2,450.25,1023.5,0.004302479,1
7489,09-02-15 22:38,20.5,33.09,0,571,0.004938586,0
3351,07-02-15 1:40,19.89,18.76,0,437.6666667,0.002686521,0
3565,07-02-15 5:15,19.7,19.29,0,447,0.002730238,0
1270,05-02-15 15:00,22.5,28.3175,534,1084.5,0.004775668,1
7956,10-02-15 6:26,20.1,33.09,0,454,0.004817065,0
2080,06-02-15 4:30,20.5,18.7,0,435,0.002781317,0
1767,05-02-15 23:17,20.42666667,21.29,0,450,0.003154117,0
5306,08-02-15 10:15,19.29,30.63333333,17.33333333,441,0.004236777,0
2171,06-02-15 6:01,20.29,18.79,0,433,0.002758593,0
6219,09-02-15 1:28,19.5,27.29,0,459,0.00382149,0
721,05-02-15 5:51,20.84,23.395,0,446.5,0.003557712,0
6307,09-02-15 2:57,19.5,26.7,0,473,0.003738374,0
3279,07-02-15 0:29,20,18.65,0,440,0.002689047,0
5798,08-02-15 18:28,19.29,27.39,0,428,0.003785474,0
8072,10-02-15 8:22,20.29,33.2,0,449.6666667,0.004890785,0
3409,07-02-15 2:38,19.89,18.89,0,431,0.002705218,0
4809,08-02-15 1:59,19.5,30.6,0,438.5,0.004288193,0
4,04-02-15 17:54,23.15,27.2,426,708.25,0.004771509,1
1666,05-02-15 21:36,20.79,20.15,0,463.5,0.003052356,0
5403,08-02-15 11:53,19.1,30.92666667,31,433,0.004226923,0
1649,05-02-15 21:19,20.89,20,0,464,0.003048317,0
6237,09-02-15 1:46,19.34,27.2,0,462.5,0.00377085,0
2358,06-02-15 9:08,20.89,20.354,435.8,698.2,0.003102541,1
5269,08-02-15 9:39,19.5,30.6,42.25,430.75,0.004288193,0
7144,09-02-15 16:53,22.1,38.845,433,1997.5,0.006410229,1
887,05-02-15 8:37,21.34,24.29,433,709,0.003810563,1
978,05-02-15 10:08,22.1,26.5,453,1038,0.004358773,1
5193,08-02-15 8:23,19.29,31.2,14,438,0.004315694,0
3284,07-02-15 0:34,20,18.7,0,439,0.002696288,0
6387,09-02-15 4:17,19.29,26.7,0,472.5,0.003689546,0
7435,09-02-15 21:45,20.5,33.5,0,647.5,0.005000269,0
540,05-02-15 2:50,21.1,24.89,0,437,0.003847834,0
8004,10-02-15 7:14,20.245,33,0,448,0.004847483,0
5368,08-02-15 11:18,19.2,30.7,25.25,429,0.004222155,0
666,05-02-15 4:56,21,23.7675,0,442.25,0.003650645,0
7595,10-02-15 0:24,20.34,33,0,489.5,0.004876252,0
1936,06-02-15 2:06,20.5,19.65,0,431.5,0.002923278,0
379,05-02-15 0:08,21.29,25.2,0,456,0.003942048,0
5247,08-02-15 9:16,19.29,31,7,435,0.004287839,0
6016,08-02-15 22:06,19.5,27.7,0,450,0.003879261,0
2703,06-02-15 14:53,22.175,20.8975,528,857.5,0.003447985,1
2801,06-02-15 16:31,21.79,21.1975,464.5,902.5,0.003416121,1
2194,06-02-15 6:23,20.29,18.7,0,431,0.002745321,0
611,05-02-15 4:01,21,24.35666667,0,442.6666667,0.003741684,0
2792,06-02-15 16:21,21.89,21.1725,454,871.75,0.003433088,1
1360,05-02-15 16:30,22.39,26.26,432.75,1065.5,0.0043965,1
4094,07-02-15 14:04,22.6,17.2,170,446,0.002909717,0
3849,07-02-15 9:59,21,18.7675,257.25,459,0.002879099,0
7216,09-02-15 18:06,22.03333333,37.59666667,0,1774,0.006176767,0
2606,06-02-15 13:15,21.29,19.66666667,131.3333333,665.3333333,0.003072191,0
3548,07-02-15 4:58,19.7,19.39,0,441.5,0.002744454,0
630,05-02-15 4:20,20.85666667,24.26,0,441,0.003693843,0
6564,09-02-15 7:14,19.39,26,0,469,0.003614824,0
3019,06-02-15 20:09,20.445,19.2,0,471.5,0.002846302,0
5615,08-02-15 15:24,20.1,26.29,50,423,0.003821076,0
1311,05-02-15 15:40,22.5,27.29,479.6666667,1072,0.004601102,1
3469,07-02-15 3:39,19.79,19.2,0,438,0.002732733,0
5874,08-02-15 19:44,19.29,27.745,0,438,0.00383484,0
478,05-02-15 1:47,21.2,25,0,442.3333333,0.003888897,0
6215,09-02-15 1:25,19.39,27.2,0,460,0.003782676,0
2296,06-02-15 8:06,20.625,19.4175,405,524.5,0.002910988,1
2780,06-02-15 16:09,22,21.2725,469,874,0.003472754,1
2379,06-02-15 9:29,21.1,21.2225,444,783.25,0.003277875,1
285,04-02-15 22:34,21.39,25.7,0,475,0.004045656,0
3953,07-02-15 11:43,22.7,17.6,352.6666667,456.6666667,0.002995924,0
5173,08-02-15 8:03,19.26,31.1,0,442,0.004293679,0
6880,09-02-15 12:29,21.5,34.4225,464.5,1396.5,0.005467768,1
195,04-02-15 21:04,21.5,26.2,0,502.5,0.004152962,0
7532,09-02-15 23:22,20.39,33,0,531.25,0.004891455,0
2307,06-02-15 8:17,20.815,19.625,419,568.75,0.002977048,1
7150,09-02-15 16:59,22.1,39,433,2005,0.006436072,1
5235,08-02-15 9:04,19.29,31.1,35,434.5,0.004301766,0
3403,07-02-15 2:32,19.89,18.89,0,437,0.002705218,0
6214,09-02-15 1:24,19.46333333,27.26,0,459,0.003808515,0
301,04-02-15 22:51,21.29,25.7,0,469.5,0.004020769,0
5623,08-02-15 15:33,20,26.2675,46,423.75,0.003794075,0
2653,06-02-15 14:03,21.7675,19,543.75,626,0.003056012,1
6308,09-02-15 2:57,19.42666667,26.63333333,0,475.6666667,0.003711912,0
4073,07-02-15 13:43,22.89,17,193.75,440.25,0.002926994,0
2088,06-02-15 4:38,20.5,18.7,0,437.5,0.002781317,0
7750,10-02-15 3:00,20.29,32.9,0,452,0.004846247,0
697,05-02-15 5:26,20.92666667,23.5,0,448,0.003592988,0
6325,09-02-15 3:15,19.29,26.79,0,464.5,0.003702057,0
2105,06-02-15 4:54,20.39,18.7,0,431.5,0.002762411,0
7898,10-02-15 5:28,20.2,33,0,448,0.004833908,0
7326,09-02-15 19:56,20.63333333,35.23,0,1018,0.005304484,0
619,05-02-15 4:08,20.89,24.29,0,442,0.003706077,0
6490,09-02-15 6:00,19.39,26.7,0,466,0.003712727,0
6093,08-02-15 23:23,19.5,27.6,0,455.6666667,0.00386517,0
2926,06-02-15 18:36,21.1,20.1,0,647,0.003103636,0
7962,10-02-15 6:32,20.2,33.09,0,451.6666667,0.004847194,0
1556,05-02-15 19:46,21.1,19.29,0,503.5,0.002977965,0
4323,07-02-15 17:53,20.39,21.76,0,439.3333333,0.003216779,0
7999,10-02-15 7:08,20.245,33.045,0,446,0.004854145,0
4021,07-02-15 12:51,23.1,17.05,285,448.75,0.002973379,0
4454,07-02-15 20:04,20,25,0,441.6666667,0.003609935,0
5051,08-02-15 6:01,19.29,31.6,0,441,0.004371412,0
4020,07-02-15 12:49,23.1,17.03333333,302,453,0.002970459,0
3868,07-02-15 10:18,21.5,18.5,287.25,462,0.002926692,0
123,04-02-15 19:53,21.89,27.1,0,548,0.004401023,0
362,04-02-15 23:51,21.2,25.29,0,463.25,0.003934293,0
7047,09-02-15 15:16,21.945,36.95,444,1715.2,0.006036555,1
5832,08-02-15 19:01,19.245,27.745,0,427,0.003824039,0
1525,05-02-15 19:14,21.245,20.79,0,563.5,0.003239585,0
7950,10-02-15 6:20,20.1,33.09,0,451,0.004817065,0
4955,08-02-15 4:25,19.32333333,31.35666667,0,435,0.004346593,0
2995,06-02-15 19:45,20.39,19.34,0,492,0.002857387,0
6155,09-02-15 0:24,19.5,26.89,0,455.3333333,0.003765138,0
4144,07-02-15 14:54,22.13333333,17.79,87,443.6666667,0.002925375,0
6704,09-02-15 9:34,20.37333333,30.71166667,433,863.4,0.004545068,1
4191,07-02-15 15:40,21.5,18.7,37,442,0.002958482,0
6861,09-02-15 12:10,21.5,33.69333333,479,1429,0.005350948,1
4448,07-02-15 19:58,20,25,0,442,0.003609935,0
3206,06-02-15 23:16,19.89,18.89,0,435,0.002705218,0
8140,10-02-15 9:29,21.05,35.995,433,789.5,0.005562731,1
5366,08-02-15 11:16,19.2,30.66666667,16,428.6666667,0.00421754,0
3128,06-02-15 21:58,20,18.89,0,443,0.002723803,0
7776,10-02-15 3:26,20.26,32.86333333,0,448.3333333,0.004831766,0
4288,07-02-15 17:18,20.6,21.05,0,439.5,0.003152081,0
3707,07-02-15 7:37,19.7,19.39,0,450,0.002744454,0
6646,09-02-15 8:36,19.5,26.89,0,471,0.003765138,0
6147,09-02-15 0:16,19.5,27,0,458,0.003780633,0
6458,09-02-15 5:28,19.5,26.7,0,463.5,0.003738374,0
2782,06-02-15 16:12,21.9725,21.3925,469,901.25,0.003486567,1
6607,09-02-15 7:57,19.445,26.5,0,468.5,0.003697458,0
1144,05-02-15 12:53,22.675,26.525,732.75,1038.5,0.004519309,1
2130,06-02-15 5:19,20.34,18.65,0,433.5,0.002746459,0
5038,08-02-15 5:48,19.34,31.6,0,432.5,0.004385141,0
7385,09-02-15 20:55,20.5,34,0,771,0.005075509,0
4403,07-02-15 19:13,20.15,23.895,0,440,0.003481853,0
3978,07-02-15 12:08,22.89,17.65,342.75,455.25,0.003039455,0
460,05-02-15 1:30,21.2,25.1,0,444,0.00390455,0
7318,09-02-15 19:47,20.7,35.29,0,1054,0.005335658,0
908,05-02-15 8:57,21.5,24.39,454,782.5,0.003864276,1
668,05-02-15 4:58,21,23.79,0,443,0.003654121,0
6649,09-02-15 8:38,19.5,26.89,0,475.3333333,0.003765138,0
3837,07-02-15 9:47,20.79,18.84,220.75,458.4,0.002853004,0
2547,06-02-15 12:16,21.79,20.3425,494,800.25,0.003277606,1
6748,09-02-15 10:18,20.79,31.84,438,1144,0.004836947,1
242,04-02-15 21:52,21.39,25.7,0,489,0.004045656,0
1790,05-02-15 23:39,20.29,21.29,0,446.6666667,0.003127468,0
5178,08-02-15 8:08,19.2,31.05,0,436.5,0.004270621,0
1703,05-02-15 22:13,20.6,20.745,0,453.5,0.003106182,0
2402,06-02-15 9:52,21.29,21,444,812.3333333,0.003281574,1
1312,05-02-15 15:42,22.5,27.2225,476.75,1072.75,0.004589637,1
6042,08-02-15 22:32,19.5,27.7,0,448,0.003879261,0
1103,05-02-15 12:13,22.2,26.84,554.2,1081.8,0.004442268,1
6200,09-02-15 1:09,19.39,27.1,0,457,0.003768685,0
8003,10-02-15 7:13,20.29,33.045,0,447.5,0.004867773,0
2819,06-02-15 16:49,21.79,21.8175,460,959,0.003516603,1
4744,08-02-15 0:53,19.5,30.03333333,0,436.6666667,0.004208245,0
728,05-02-15 5:57,20.89,23.39,0,448,0.00356797,0
166,04-02-15 20:36,21.7,26.7,0,520,0.00428523,0
7478,09-02-15 22:27,20.5,33.09,0,588,0.004938586,0
4397,07-02-15 19:07,20.15,23.65,0,440,0.003445955,0
5886,08-02-15 19:56,19.39,27.6,0,440.25,0.003838647,0
6714,09-02-15 9:43,20.5,31.1,437.6666667,954,0.004639369,1
5682,08-02-15 16:32,19.6,26.7675,33.25,422,0.003771393,0
7369,09-02-15 20:38,20.5,34.4,0,828,0.005135714,0
333,04-02-15 23:23,21.2,25.39,0,471,0.003949949,0
6797,09-02-15 11:06,21.1,33.025,464.5,1382,0.005115797,1
6511,09-02-15 6:21,19.39,26.39,0,467.5,0.003669366,0
7581,10-02-15 0:10,20.39,33,0,499,0.004891455,0
2834,06-02-15 17:04,21.79,21.745,444,938,0.003504852,1
317,04-02-15 23:06,21.2,25.6,0,474,0.003982828,0
2740,06-02-15 15:29,22.1,21.15,489,880.5,0.003473879,1
2058,06-02-15 4:08,20.5,18.79,0,435,0.002794763,0
6393,09-02-15 4:23,19.29,26.79,0,470,0.003702057,0
2724,06-02-15 15:14,22.2,21.7675,508.75,930,0.003597866,1
8057,10-02-15 8:06,20.34,33.09,0,453,0.004889656,0
5704,08-02-15 16:53,19.5,27.1,10.5,424.5,0.003794721,0
6347,09-02-15 3:36,19.39,26.7,0,479,0.003712727,0
3440,07-02-15 3:10,19.79,19,0,441.5,0.002704143,0
5480,08-02-15 13:09,20.65,28.525,256.75,429,0.004292409,0
782,05-02-15 6:52,20.745,22.84,0,454,0.003452476,0
1652,05-02-15 21:22,20.89,20,0,465.5,0.003048317,0
7162,09-02-15 17:12,22.1,39.0675,433,2015.5,0.006447327,1
5645,08-02-15 15:55,19.82333333,26.53333333,38.33333333,420.6666667,0.003790711,0
7562,09-02-15 23:51,20.39,32.9,0,512,0.004876516,0
3135,06-02-15 22:05,20,18.89,0,440,0.002723803,0
4456,07-02-15 20:06,20,25,0,443,0.003609935,0
5993,08-02-15 21:42,19.5,27.6,0,447,0.00386517,0
6664,09-02-15 8:54,19.66666667,27.73,405,510.6666667,0.003924175,1
2889,06-02-15 17:58,21.7,20.9175,433,781,0.003352163,1
678,05-02-15 5:08,20.89,23.6,0,444,0.00360019,0
4692,08-02-15 0:02,19.6,29.5,0,437.5,0.004158961,0
5591,08-02-15 15:01,20.29,26.175,60.75,417.75,0.003849508,0
640,05-02-15 4:30,20.89,24.2,0,441.5,0.003692263,0
2253,06-02-15 7:23,20.29,18.5,0,435,0.002715832,0
4606,07-02-15 22:36,19.76,28.23,0,435,0.004018754,0
5642,08-02-15 15:52,19.89,26.525,23.5,424.75,0.003805309,0
6871,09-02-15 12:21,21.56666667,34.5,469,1422.666667,0.005502796,1
3564,07-02-15 5:13,19.745,19.34,0,446,0.002745037,0
4248,07-02-15 16:38,20.79,20,7,441.5,0.003029523,0
5517,08-02-15 13:46,20.625,26.9975,182,425.5,0.004054757,0
6421,09-02-15 4:51,19.29,26.89,0,465.5,0.003715958,0
6807,09-02-15 11:17,21.175,33.09,479,1387.25,0.005149805,1
423,05-02-15 0:53,21,25.39,0,443,0.003901421,0
3765,07-02-15 8:35,19.675,19.4725,14,453.5,0.002751889,0
2624,06-02-15 13:34,21.5,19.445,508.5,664,0.00307693,1
6328,09-02-15 3:17,19.29,26.79,0,471,0.003702057,0
6034,08-02-15 22:24,19.5,27.7,0,452,0.003879261,0
878,05-02-15 8:28,21.29,24.1,419,679,0.003768932,1
5331,08-02-15 10:40,19.245,30.55,24,437.5,0.004213265,0
1760,05-02-15 23:10,20.5,21.29,0,447,0.003168499,0
561,05-02-15 3:10,20.89,24.89,0,445.5,0.003798181,0
6996,09-02-15 14:25,21.6,34.345,474,1276.25,0.005489139,1
1175,05-02-15 13:25,22.39,26.1,53,923.25,0.004369525,0
4837,08-02-15 2:26,19.39,30.79,0,441,0.004285374,0
1297,05-02-15 15:27,22.5,27.815,454.75,1102.75,0.004690284,1
151,04-02-15 20:21,21.7,26.89,0,533.3333333,0.004315936,0
3896,07-02-15 10:46,22,18.025,334.75,464.5,0.002940091,0
645,05-02-15 4:34,20.89,24.15,0,440,0.003684589,0
2115,06-02-15 5:05,20.39,18.7,0,437.5,0.002762411,0
7908,10-02-15 5:38,20.2,33.09,0,451,0.004847194,0
4386,07-02-15 18:55,20.15,23.34,0,439.5,0.003400539,0
6024,08-02-15 22:14,19.5,27.6,0,451,0.00386517,0
1509,05-02-15 18:59,21.2,21.445,0,613.5,0.003332933,0
3430,07-02-15 3:00,19.79,19,0,437,0.002704143,0
3345,07-02-15 1:34,19.89,18.79,0,441.3333333,0.002690836,0
5476,08-02-15 13:06,20.525,28.7225,265,426.75,0.004288917,0
5334,08-02-15 10:44,19.2675,30.575,14,436.5,0.004222691,0
6202,09-02-15 1:12,19.39,27.1,0,457,0.003768685,0
6614,09-02-15 8:04,19.5,26.5,0,472,0.003710204,0
7106,09-02-15 16:15,22.06666667,38.79,441,1955.333333,0.006387933,1
4107,07-02-15 14:17,22.5,17.39,142,445,0.002924112,0
7472,09-02-15 22:21,20.445,33.245,0,593.5,0.004944955,0
1273,05-02-15 15:03,22.525,28.39,526.25,1094,0.004795324,1
3573,07-02-15 5:23,19.7,19.29,0,444.5,0.002730238,0
1892,06-02-15 1:21,20.29,20.6,0,440,0.003025615,0
297,04-02-15 22:46,21.29,25.7,0,472,0.004020769,0
7959,10-02-15 6:29,20.1,33.12666667,0,448.3333333,0.004822444,0
7589,10-02-15 0:19,20.29,33,0,488,0.004861092,0
1044,05-02-15 11:13,22.175,26.6,442.75,1067.75,0.004395519,1
2114,06-02-15 5:04,20.39,18.7,0,433,0.002762411,0
4343,07-02-15 18:13,20.35666667,22.29,0,434.3333333,0.00328873,0
1229,05-02-15 14:19,22.2,26.66666667,447,828.3333333,0.004413376,1
718,05-02-15 5:48,20.89,23.39,0,452.3333333,0.00356797,0
3192,06-02-15 23:02,20,18.745,0,438,0.002702804,0
2649,06-02-15 13:59,21.76,19.06666667,557.6666667,626.6666667,0.003065375,1
6289,09-02-15 2:38,19.39,26.7,0,470,0.003712727,0
7647,10-02-15 1:17,20.29,32.9,0,474,0.004846247,0
173,04-02-15 20:43,21.6,26.5,0,517,0.004226803,0
6417,09-02-15 4:46,19.34,26.89,0,462.5,0.003727616,0
2489,06-02-15 11:19,21.745,20.5,479,822.3333333,0.003293999,1
4700,08-02-15 0:10,19.5,29.65,0,440,0.004154174,0
4064,07-02-15 13:34,22.9725,16.79,181.5,444,0.002905216,0
2800,06-02-15 16:30,21.84,21.4425,464.5,913.75,0.003466454,1
1382,05-02-15 16:52,22.29,26.1425,438,1061.75,0.004349958,1
3189,06-02-15 22:59,20,18.79,0,433,0.002709321,0
4689,07-02-15 23:58,19.6,29.39,0,438,0.00414335,0
3871,07-02-15 10:21,21.5,18.4725,290.25,461.5,0.002922321,0
4902,08-02-15 3:32,19.42666667,31,0,439,0.004324729,0
5420,08-02-15 12:10,19.39,30.63333333,93.66666667,434.3333333,0.004263419,0
3617,07-02-15 6:07,19.7,19.39,0,444,0.002744454,0
2856,06-02-15 17:25,21.7,21.53333333,447,871.6666667,0.003451402,1
51,04-02-15 18:40,22.39,27.35666667,0,629.3333333,0.004581459,0
28,04-02-15 18:17,22.79,27.5,0,687,0.004719735,0
7388,09-02-15 20:57,20.5,34.09,0,767,0.005089054,0
801,05-02-15 7:11,20.7,22.7,0,455.6666667,0.003421646,0
3108,06-02-15 21:38,20.15,18.945,0,444.5,0.002757368,0
5329,08-02-15 10:38,19.2675,30.55,6,438.75,0.004219215,0
5511,08-02-15 13:40,20.7,27.32333333,171,423,0.004123156,0
6471,09-02-15 5:41,19.46333333,26.85666667,0,462.3333333,0.003751825,0
4510,07-02-15 21:00,19.89,26.29,0,439,0.003771391,0
5610,08-02-15 15:20,20.15,26.2675,62,424.75,0.00382969,0
6284,09-02-15 2:34,19.39,26.7,0,470,0.003712727,0
4545,07-02-15 21:35,19.89,27,0,442.5,0.003873877,0
5882,08-02-15 19:52,19.39,27.6,0,437,0.003838647,0
170,04-02-15 20:39,21.6,26.6,0,511.5,0.004242862,0
3091,06-02-15 21:21,20.2,19,0,448.5,0.002774013,0
6485,09-02-15 5:55,19.39,26.79,0,466.5,0.003725317,0
4798,08-02-15 1:47,19.5,30.39,0,434.5,0.004258563,0
6851,09-02-15 12:01,21.4725,33.5675,464,1458.75,0.005321747,1
1277,05-02-15 15:07,22.575,28.22,524,1086.25,0.004780998,1
2340,06-02-15 8:50,20.89,19.79,433,635.75,0.003016154,1
5958,08-02-15 21:08,19.46333333,27.46333333,0,451,0.003837098,0
7325,09-02-15 19:54,20.66666667,35.26,0,1019.333333,0.005320051,0
2388,06-02-15 9:38,21.15,21.05,449.5,787.5,0.003261142,1
9,04-02-15 17:58,23.1,27.2,419,689.3333333,0.004756993,1
7727,10-02-15 2:37,20.245,32.845,0,452.5,0.004824538,0
1099,05-02-15 12:08,22.2,27,504,1088,0.00446894,1
366,04-02-15 23:55,21.245,25.245,0,454,0.003938177,0
4421,07-02-15 19:31,20.1,24.2,0,435,0.003515591,0
2378,06-02-15 9:28,21.1,21.29,444,786,0.003288355,1
3906,07-02-15 10:56,22.1,18,351,463,0.002954036,0
5884,08-02-15 19:53,19.39,27.6,0,437.6666667,0.003838647,0
510,05-02-15 2:19,21,25,0,445,0.003841124,0
5140,08-02-15 7:30,19,31.39,0,440.5,0.004263812,0
7015,09-02-15 14:44,21.79,35.645,464,1471,0.005766018,1
2054,06-02-15 4:04,20.5,18.79,0,436.3333333,0.002794763,0
1844,06-02-15 0:34,20.1,21,0,445.3333333,0.003048442,0
1179,05-02-15 13:28,22.29,26.1,90,902.25,0.004342837,0
530,05-02-15 2:39,21.1,24.945,0,440.5,0.00385639,0
4119,07-02-15 14:29,22.39,17.4175,128.25,442,0.002909148,0
3619,07-02-15 6:08,19.7,19.39,0,444,0.002744454,0
3652,07-02-15 6:42,19.7,19.2,0,446,0.002717444,0
6562,09-02-15 7:12,19.39,26,0,466,0.003614824,0
272,04-02-15 22:21,21.29,25.7,0,477.5,0.004020769,0
1505,05-02-15 18:55,21.2,21.16666667,0,612.3333333,0.003289446,0
7799,10-02-15 3:49,20.2,32.9,0,450,0.004819147,0
1745,05-02-15 22:54,20.5,21.2,0,446,0.003155037,0
7490,09-02-15 22:40,20.5,33.09,0,576,0.004938586,0
3560,07-02-15 5:10,19.79,19.34,0,445.5,0.002752747,0
4202,07-02-15 15:52,21.365,18.89,33.5,440.75,0.002963953,0
1064,05-02-15 11:34,22.2,27,454,1108.666667,0.00446894,1
1075,05-02-15 11:44,22.2,27.1,444,1126.5,0.004485611,1
3042,06-02-15 20:31,20.29,19.245,0,455.5,0.002825696,0
7556,09-02-15 23:45,20.39,32.9,0,506.3333333,0.004876516,0
4819,08-02-15 2:09,19.39,30.6,0,436,0.004258748,0
6754,09-02-15 10:24,20.79,32.06666667,434,1177.666667,0.00487165,1
5995,08-02-15 21:45,19.5,27.6,0,450,0.00386517,0
4982,08-02-15 4:52,19.39,31.39,0,436,0.004369469,0
5952,08-02-15 21:02,19.39,27.445,0,446,0.003816957,0
944,05-02-15 9:34,22.1,25.8225,484,998,0.004246575,1
1848,06-02-15 0:38,20.16666667,21,0,439,0.003061105,0
2443,06-02-15 10:33,21.29,21.1,464,824,0.003297283,1
3000,06-02-15 19:50,20.445,19.29,0,481.5,0.002859706,0
7891,10-02-15 5:21,20.2,33,0,446,0.004833908,0
5955,08-02-15 21:04,19.42666667,27.42666667,0,437,0.003823159,0
1906,06-02-15 1:36,20.39,20.1,0,435,0.00297021,0
6033,08-02-15 22:23,19.5,27.7,0,452,0.003879261,0
114,04-02-15 19:44,21.9175,27.1,0,556.5,0.004408469,0
4817,08-02-15 2:06,19.39,30.6,0,440,0.004258748,0
5974,08-02-15 21:23,19.46333333,27.56666667,0,450,0.003851625,0
3395,07-02-15 2:25,19.89,18.945,0,439.5,0.002713129,0
1497,05-02-15 18:47,21.245,21.745,0,634,0.003389208,0
7566,09-02-15 23:55,20.39,32.9,0,501,0.004876516,0
2083,06-02-15 4:33,20.39,18.7,0,434,0.002762411,0
6731,09-02-15 10:01,20.7,31.5225,438,1056.75,0.004761672,1
6866,09-02-15 12:16,21.575,33.79,479,1385.25,0.005391341,1
3989,07-02-15 12:19,22.9725,17.55,310.75,445,0.003037363,0
1613,05-02-15 20:43,21.1,19.5,0,474.3333333,0.003010542,0
3598,07-02-15 5:48,19.76,19.29,0,444.6666667,0.00274047,0
5888,08-02-15 19:58,19.39,27.6,0,434.6666667,0.003838647,0
7716,10-02-15 2:25,20.29,32.9,0,460,0.004846247,0
762,05-02-15 6:32,20.89,23.1,0,452,0.003523482,0
2062,06-02-15 4:12,20.39,18.76,0,428.6666667,0.002771313,0
2655,06-02-15 14:05,21.79,19,551.6666667,630.6666667,0.003060237,1
1904,06-02-15 1:34,20.39,20.2,0,436,0.002985058,0
3457,07-02-15 3:27,19.79,19.1,0,443,0.002718438,0
2687,06-02-15 14:37,22.15,20.5,555,790,0.003376868,1
891,05-02-15 8:41,21.365,24.29,429,736.25,0.003816443,1
345,04-02-15 23:35,21.2,25.34,0,465.5,0.003942121,0
